vendor_id,pickup_datetime,dropoff_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,rate_code,passenger_count,trip_distance,payment_type,fare_amount,extra,mta_tax,imp_surcharge,tip_amount,tolls_amount,total_amount,store_and_fwd_flag
VTS,2009-10-14 10:44:00 UTC,2009-10-14 10:45:00 UTC,-73.98352,40.721317,-73.983522,40.721315,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,2009-01-25 19:57:00 UTC,2009-01-25 19:57:00 UTC,-73.858558,40.905502,-73.85856,40.905498,,5,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,2009-07-11 11:37:00 UTC,2009-07-11 11:37:00 UTC,-73.87116,40.734072,-73.87116,40.734072,,2,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,2009-10-14 08:43:00 UTC,2009-10-14 08:47:00 UTC,-73.901965,40.764267,-73.901967,40.764267,,1,0.16,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,2009-06-25 15:56:00 UTC,2009-06-25 15:57:00 UTC,-73.951805,40.810217,-73.95133,40.810572,,4,0.11,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,2010-11-10 15:45:00 UTC,2010-11-10 15:45:00 UTC,-73.947142,40.770687,-73.947092,40.770742,1,2,0.02,CSH,2.5,0.0,0.0,,0.0,0.0,2.5,
VTS,2009-09-26 16:03:00 UTC,2009-09-26 16:03:00 UTC,-73.941262,40.768395,-73.941262,40.768395,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,2009-04-02 11:17:00 UTC,2009-04-02 11:18:00 UTC,-73.899135,40.751672,-73.899128,40.75174,,3,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,2009-07-12 16:27:21 UTC,2009-07-12 16:42:28 UTC,-73.8707,40.773626,-73.940605,40.793161,,1,6.4,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,2009-10-30 11:55:53 UTC,2009-10-30 11:56:21 UTC,-73.982866,40.766379,-73.982534,40.766415,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,2009-08-31 14:14:37 UTC,2009-08-31 15:11:45 UTC,-73.137393,41.366138,-73.789661,40.646786,,1,17.9,CSH,2.5,0.0,,,0.0,0.0,2.5,
CMT,2009-02-04 12:59:41 UTC,2009-02-04 15:58:32 UTC,-73.98215,40.749658,-74.008705,40.650291,,1,30.5,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,2009-03-27 13:46:00 UTC,2009-03-27 13:46:00 UTC,-73.988573,40.745458,-73.988448,40.745333,,5,0.02,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,2009-07-31 06:40:00 UTC,2009-07-31 06:40:00 UTC,-73.99719,40.731527,-73.99719,40.731527,,1,0.04,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,2009-03-01 17:16:00 UTC,2009-03-01 17:16:00 UTC,-73.987692,40.728573,-73.987827,40.728363,,1,0.02,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,2009-05-12 09:14:48 UTC,2009-05-12 10:01:50 UTC,-73.936057,40.760783,-73.945627,40.74767,,1,1.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,2009-01-21 08:54:00 UTC,2009-01-21 08:54:00 UTC,-73.83267,40.758742,-73.832675,40.75874,,5,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,2009-01-24 09:29:19 UTC,2009-01-24 09:29:40 UTC,-73.974954,40.750145,-73.974954,40.750145,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,2010-01-19 06:10:00 UTC,2010-01-19 06:10:00 UTC,-73.98706,40.775982,-73.987057,40.77598,1,1,0.0,CAS,2.5,0.0,0.0,,0.0,0.0,2.5,
DDS,2009-10-03 16:04:50 UTC,2009-10-03 16:05:56 UTC,-73.972774,40.757428,-73.974598,40.75707,,1,2.9,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,2009-12-18 14:01:00 UTC,2009-12-19 00:00:00 UTC,0.0,0.0,-73.98921,40.73652,,2,0.0,CSH,2.5,0.0,0.0,,0.0,0.0,2.5,
VTS,2009-06-06 15:49:00 UTC,2009-06-06 15:49:00 UTC,-73.781992,40.644805,-73.780905,40.64509,,2,0.08,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,2009-02-26 11:36:00 UTC,2009-02-26 11:36:00 UTC,-73.979503,40.760827,-73.979608,40.761,,1,0.02,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,2009-08-26 14:21:00 UTC,2009-08-26 14:22:00 UTC,-73.975493,40.749727,-73.975397,40.749692,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
CMT,2009-02-02 07:59:43 UTC,2009-02-02 08:00:08 UTC,-73.975194,40.741349,-73.975162,40.74138,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
CMT,2009-01-18 14:23:56 UTC,2009-01-18 14:24:41 UTC,-73.992184,40.739167,-73.992278,40.737898,,1,0.89999999999999991,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,2011-06-08 08:10:00 UTC,2011-06-08 08:11:00 UTC,-73.996735,40.764383,-73.996728,40.76437,1,5,0.0,CSH,2.5,0.0,0.0,,0.0,0.0,2.5,
VTS,2009-02-15 12:03:00 UTC,2009-02-15 12:04:00 UTC,-73.979388,40.764982,-73.979172,40.765247,,1,0.02,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,2009-03-31 10:10:00 UTC,2009-03-31 10:11:00 UTC,-74.007065,40.705278,-74.007087,40.705223,,1,0.03,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,2009-01-22 15:12:39 UTC,2009-01-22 15:35:10 UTC,-73.862598,40.729983,-73.758344,40.724835,,1,6.1,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,2009-07-27 08:59:46 UTC,2009-07-27 09:11:04 UTC,-73.975167,40.732871,-73.97429,40.750504,,1,1.6,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,2010-01-31 10:36:00 UTC,2010-01-31 10:36:00 UTC,0.0,0.0,0.0,0.0,1,4,0.05,CAS,2.5,0.0,0.0,,0.0,0.0,2.5,
DDS,2009-03-13 13:16:23 UTC,2009-03-13 13:30:32 UTC,-73.984524,40.728674,-74.011505,40.714251,,1,4.9,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,2009-04-05 10:43:09 UTC,2009-04-05 10:49:37 UTC,-73.986206,40.726324,-73.969505,40.753392,,1,2.2,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,2009-10-15 12:58:00 UTC,2009-10-15 12:58:00 UTC,-73.78979,40.64697,-73.78979,40.64697,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
CMT,2009-02-07 17:05:01 UTC,2009-02-07 17:07:36 UTC,-73.963395,40.766121,-73.962517,40.767135,,2,1.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,2009-02-01 08:26:00 UTC,2009-02-01 08:23:00 UTC,-73.906633,40.831355,-73.906633,40.831355,,5,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,2009-06-08 14:30:00 UTC,2009-06-08 14:31:00 UTC,-73.992955,40.741703,-73.991673,40.742097,,3,0.07,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,2009-10-29 15:33:00 UTC,2009-10-29 15:33:00 UTC,-73.787363,40.757932,-73.787363,40.757932,,5,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,2009-07-01 12:01:17 UTC,2009-07-01 12:20:19 UTC,-73.983576,40.781035,-73.977465,40.761608,,1,2.1,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,2009-10-03 06:18:00 UTC,2009-10-03 06:18:00 UTC,-73.931323,40.642647,-73.931325,40.642645,,5,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
CMT,2009-01-18 15:21:27 UTC,2009-01-18 15:22:12 UTC,-73.962219,40.778968,-73.963633,40.777042,,1,0.1,CSH,2.5,0.0,,,0.0,0.0,2.5,
CMT,2009-01-19 15:50:57 UTC,2009-01-19 15:51:06 UTC,-73.997807,40.762263,-73.997807,40.762263,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,2009-01-27 14:28:42 UTC,2009-01-27 14:45:42 UTC,-73.996108,40.726091,-73.981989,40.757697,,1,2.6,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,2009-10-21 14:20:12 UTC,2009-10-21 14:20:51 UTC,-74.000348,40.720924,-74.000348,40.720924,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,2009-08-27 14:22:33 UTC,2009-08-27 14:34:32 UTC,-73.980118,40.765124,-73.981231,40.770254,,2,1.1,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,2009-07-15 07:28:00 UTC,2009-07-15 07:29:00 UTC,-73.902032,40.763908,-73.90203,40.763907,,5,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,2012-11-15 16:15:00 UTC,2012-11-15 16:15:00 UTC,0.0,0.0,0.0,0.0,5,1,0.0,CRD,2.5,0.0,0.0,,0.0,0.0,2.5,
DDS,2009-05-28 14:23:36 UTC,2009-05-28 14:39:14 UTC,-73.986751,40.775277,-73.985756,40.761662,,1,1.8,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,2009-09-12 06:49:00 UTC,2009-09-12 06:49:00 UTC,0.0,0.0,0.0,0.0,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,2010-07-17 15:45:00 UTC,2010-07-17 15:46:00 UTC,-73.977597,40.7522,-73.979553,40.752872,1,1,0.14,CAS,2.5,0.0,0.0,,0.0,0.0,2.5,
VTS,2009-03-10 09:14:00 UTC,2009-03-10 09:14:00 UTC,-73.983828,40.762925,-73.983828,40.762925,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,2009-08-27 12:51:00 UTC,2009-08-27 12:51:00 UTC,-73.974125,40.714057,-73.933322,40.699833,,5,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,2009-07-26 14:11:00 UTC,2009-07-26 14:12:00 UTC,-73.997773,40.682953,-73.996028,40.682502,,5,0.1,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,2009-10-30 09:35:00 UTC,2009-10-30 09:35:00 UTC,-73.976417,40.75583,-73.97688,40.75617,,5,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,2009-03-05 14:37:31 UTC,2009-03-05 14:38:40 UTC,-73.993526,40.749805,-73.99471,40.750379,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,2009-01-14 11:29:00 UTC,2009-01-14 11:29:00 UTC,-73.979915,40.746097,-73.980335,40.745775,,1,0.09,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,2009-04-16 15:00:39 UTC,2009-04-16 15:01:06 UTC,-73.990422,40.760944,-73.990422,40.760944,,1,2.5,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,2009-10-11 14:20:27 UTC,2009-10-11 14:40:59 UTC,-74.007099,40.743419,-73.987414,40.750307,,1,1.4,CSH,2.5,0.0,,,0.0,0.0,2.5,
CMT,2009-01-11 17:47:01 UTC,2009-01-11 17:47:22 UTC,-73.990823,40.760911,-73.991243,40.76032,,2,0.0,NOC,2.5,0.0,,,0.0,0.0,2.5,
CMT,2009-02-06 08:07:15 UTC,2009-02-06 08:07:19 UTC,-73.962422,40.810152,-73.962422,40.810152,,1,0.0,NOC,2.5,0.0,,,0.0,0.0,2.5,
VTS,2009-10-19 06:35:00 UTC,2009-10-19 06:36:00 UTC,-73.953042,40.782752,-73.953047,40.782748,,1,0.0,CRD,2.5,0.0,,,0.0,0.0,2.5,
VTS,2009-01-25 14:33:00 UTC,2009-01-25 14:34:00 UTC,-73.98003,40.739217,-73.980103,40.739372,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,2009-09-18 13:14:14 UTC,2009-09-18 13:45:30 UTC,-74.010202,40.711543,-73.907962,40.893506,,1,14.3,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,2009-10-23 14:37:29 UTC,2009-10-23 15:09:56 UTC,-73.98251,40.77038,-73.870723,40.773895,,3,1.9,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,2009-09-25 12:16:02 UTC,2009-09-25 12:53:01 UTC,-73.962209,40.779205,-73.991417,40.750199,,1,2.8,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,2009-08-04 08:56:00 UTC,2009-08-04 08:57:00 UTC,-73.962915,40.77406,-73.962633,40.773935,,1,0.02,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,2009-05-07 15:19:36 UTC,2009-05-07 15:38:22 UTC,-73.965715,40.790219,-73.956784,40.771546,,2,1.7,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,2009-01-15 09:00:00 UTC,2009-01-15 09:01:00 UTC,-73.971448,40.75952,-73.970943,40.759582,,4,0.01,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,2009-01-22 14:45:05 UTC,2009-01-22 15:05:58 UTC,-73.776727,40.64528,-73.73115,40.721893,,1,9.4,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,2009-11-01 09:39:12 UTC,2009-11-01 09:55:10 UTC,-73.946575,40.741984,-73.950483,40.752746,,1,2.9,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,2009-04-01 08:20:27 UTC,2009-04-01 08:21:02 UTC,-73.902016,40.76437,-73.902016,40.76437,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,2009-10-22 10:23:00 UTC,2009-10-22 10:24:00 UTC,-73.98834,40.740165,-73.987597,40.739855,,2,0.05,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,2009-07-14 15:43:00 UTC,2009-07-14 15:43:00 UTC,-73.945667,40.781952,-73.945193,40.782627,,5,0.06,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,2009-03-13 14:33:56 UTC,2009-03-13 15:01:52 UTC,-73.963228,40.81092,-73.996368,40.72392,,1,8.1,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,2009-05-16 08:04:00 UTC,2009-05-16 08:04:00 UTC,-73.93702,40.759787,-73.937017,40.7598,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,2009-05-10 11:37:50 UTC,2009-05-10 11:38:28 UTC,-73.990043,40.671021,-73.992365,40.672133,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,2009-02-13 14:47:00 UTC,2009-02-13 14:47:00 UTC,-73.783232,40.648548,-73.783235,40.648548,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,2009-09-27 18:06:11 UTC,2009-09-27 18:07:06 UTC,-73.979218,40.748136,-73.978886,40.748513,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
CMT,2009-01-16 12:04:56 UTC,2009-01-16 12:05:02 UTC,-73.98759,40.759516,-73.98759,40.759516,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,2009-10-21 10:18:00 UTC,2009-10-22 00:00:00 UTC,0.0,0.0,-73.9598,40.77034,,2,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,2009-01-24 07:58:00 UTC,2009-01-24 07:58:00 UTC,-73.996615,40.753568,-73.996627,40.753555,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
CMT,2009-01-12 10:02:43 UTC,2009-01-12 10:02:52 UTC,-73.982292,40.774635,-73.982292,40.774635,,1,0.0,DIS,2.5,0.0,,,0.0,0.0,2.5,
DDS,2009-08-11 09:33:03 UTC,2009-08-11 09:36:57 UTC,-73.137393,41.366138,-73.137393,41.366138,,1,0.5,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,2009-06-29 10:24:16 UTC,2009-06-29 10:40:17 UTC,-73.978104,40.78125,-74.007099,40.729499,,1,4.9,CSH,2.5,0.0,,,0.0,0.0,2.5,
CMT,2009-01-20 17:20:27 UTC,2009-01-20 17:20:30 UTC,0.0,0.0,0.0,0.0,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
CMT,2009-02-07 16:34:32 UTC,2009-02-07 16:34:35 UTC,-73.817039,40.702797,-73.817039,40.702797,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,2009-10-12 15:04:00 UTC,2009-10-12 15:04:00 UTC,-73.99673,40.762768,-73.996798,40.762822,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,2009-07-06 06:59:00 UTC,2009-07-06 06:59:00 UTC,-73.992028,40.731177,-73.99254,40.731425,,1,0.07,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,2009-02-20 07:47:00 UTC,2009-02-20 07:48:00 UTC,-73.98132,40.762117,-73.9803,40.762588,,1,0.07,CSH,2.5,0.0,,,0.0,0.0,2.5,
CMT,2009-01-03 12:46:32 UTC,2009-01-03 13:32:09 UTC,-73.994908,40.718169,-73.929844,40.812018,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,2009-02-01 13:55:00 UTC,2009-02-01 13:55:00 UTC,-73.961872,40.76281,-73.962662,40.763002,,2,0.05,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,2009-05-30 19:15:00 UTC,2009-05-30 19:15:00 UTC,-73.939572,40.706305,-73.939552,40.706317,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,2009-10-02 15:22:00 UTC,2009-10-02 15:22:00 UTC,-73.871327,40.774027,-73.872747,40.774275,,1,0.08,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,2009-09-20 18:20:00 UTC,2009-09-20 18:24:00 UTC,-73.961138,40.7607,-73.961117,40.760655,,3,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,2010-07-28 14:27:00 UTC,2010-07-29 00:00:00 UTC,0.0,0.0,-73.985038,40.742142,1,1,0.0,CAS,2.5,0.0,0.0,,0.0,0.0,2.5,
DDS,2009-02-25 08:09:29 UTC,2009-02-25 08:35:25 UTC,-73.977512,40.781178,-73.958277,40.784497,,1,1.9,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,2009-08-01 10:51:00 UTC,2009-08-01 10:51:00 UTC,-73.996673,40.773088,-73.996673,40.773088,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
CMT,2009-01-07 11:24:56 UTC,2009-01-07 11:25:32 UTC,-73.98769,40.769657,-73.986719,40.76926,,1,0.6,DIS,2.5,0.0,,,0.0,0.0,2.5,
VTS,2010-06-25 13:00:00 UTC,2010-06-26 00:00:00 UTC,0.0,0.0,-73.973845,40.764353,1,5,0.0,CAS,2.5,0.0,0.0,,0.0,0.0,2.5,
DDS,2009-01-08 15:07:43 UTC,2009-01-08 15:39:49 UTC,-73.789116,40.648186,-74.035336,40.637853,,2,22.2,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,2009-06-04 15:53:00 UTC,2009-06-04 15:53:00 UTC,-73.980318,40.76577,-73.980323,40.765775,,2,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,2009-05-07 10:55:00 UTC,2009-05-07 10:55:00 UTC,-73.990077,40.748308,-73.990408,40.748455,,5,0.02,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,2009-03-04 06:08:00 UTC,2009-03-04 06:08:00 UTC,-73.97811,40.731613,-73.978083,40.731628,,2,0.02,CSH,2.5,0.0,,,0.0,0.0,2.5,
CMT,2009-01-04 08:06:24 UTC,2009-01-04 08:06:26 UTC,-73.973573,40.608863,-73.973574,40.608855,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,2009-10-01 14:22:00 UTC,2009-10-01 14:23:00 UTC,-73.98901,40.726683,-73.989232,40.726438,,1,0.02,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,2009-09-25 15:28:00 UTC,2009-09-25 15:29:00 UTC,-73.989602,40.737227,-73.98901,40.736342,,5,0.08,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,2009-08-15 12:49:00 UTC,2009-08-15 12:58:00 UTC,-73.973953,40.75027,-73.973953,40.75027,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,2009-06-29 10:57:34 UTC,2009-06-29 11:14:08 UTC,-73.997719,40.735221,-74.014206,40.712099,,1,2.5,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,2009-08-16 14:41:13 UTC,2009-08-16 14:41:26 UTC,-73.979478,40.761572,-73.979786,40.761733,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,2009-05-04 14:52:00 UTC,2009-05-04 14:52:00 UTC,-73.987368,40.761113,-73.987377,40.761107,,3,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,2009-09-21 15:06:00 UTC,2009-09-21 15:07:00 UTC,-73.953562,40.78109,-73.954098,40.781468,,1,0.04,CSH,2.5,0.0,,,0.0,0.0,2.5,
CMT,2009-03-07 18:35:13 UTC,2009-03-07 18:35:25 UTC,-73.968568,40.801751,-73.96855,40.801746,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,2009-08-01 19:13:00 UTC,2009-08-01 19:13:00 UTC,-73.986603,40.756557,-73.986603,40.756557,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,2009-10-01 08:55:12 UTC,2009-10-01 09:07:39 UTC,-73.964815,40.79178,-73.908981,40.888842,,1,8.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,2009-08-22 17:10:31 UTC,2009-08-22 17:10:56 UTC,-73.790632,40.644185,-73.790632,40.644185,,2,0.1,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,2009-03-21 10:04:00 UTC,2009-03-21 10:04:00 UTC,-73.940222,40.751053,-73.94028,40.751045,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,2009-08-06 11:31:55 UTC,2009-08-06 11:49:06 UTC,-73.94629,40.772407,-73.974361,40.754271,,2,2.5,CSH,2.5,0.0,,,0.0,0.0,2.5,
CMT,2009-01-23 10:26:26 UTC,2009-01-23 10:26:34 UTC,-73.991011,40.750076,-73.991011,40.750076,,1,0.0,NOC,2.5,0.0,,,0.0,0.0,2.5,
VTS,2009-05-02 17:48:00 UTC,2009-05-02 17:49:00 UTC,-73.978613,40.645522,-73.978147,40.644367,,1,0.08,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,2009-05-07 11:38:00 UTC,2009-05-07 11:38:00 UTC,-73.872827,40.774443,-73.872827,40.774443,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,2009-01-03 19:32:00 UTC,2009-01-03 19:33:00 UTC,-73.978868,40.76407,-73.978647,40.763883,,5,0.02,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,2009-10-27 13:37:14 UTC,2009-10-27 13:37:38 UTC,-73.997742,40.660653,-73.996416,40.661926,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,2010-04-30 15:34:00 UTC,2010-05-01 00:00:00 UTC,0.0,0.0,-74.005357,40.751233,1,1,0.0,CAS,2.5,0.0,0.0,,0.0,0.0,2.5,
DDS,2009-03-01 17:06:24 UTC,2009-03-01 17:06:36 UTC,-73.777082,40.64528,-73.777082,40.64528,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,2009-08-12 08:53:00 UTC,2009-08-12 08:53:00 UTC,-73.969025,40.749698,-73.96902,40.7497,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,2009-04-08 15:32:00 UTC,2009-04-08 15:33:00 UTC,-73.986793,40.760915,-73.986793,40.760915,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,2009-01-21 16:09:36 UTC,2009-01-21 16:09:52 UTC,-73.96427,40.797107,-73.965336,40.79569,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,2009-08-06 08:29:56 UTC,2009-08-06 09:15:32 UTC,-73.863238,40.769895,-73.996747,40.737409,,1,14.2,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,2010-05-11 08:02:00 UTC,2010-05-11 08:02:00 UTC,-73.966583,40.789285,-73.966905,40.788807,4,5,0.04,CAS,2.5,0.0,0.0,,0.0,0.0,2.5,
VTS,2009-01-12 07:57:00 UTC,2009-01-12 07:57:00 UTC,-73.930628,40.813577,-73.930628,40.813577,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,2009-05-24 15:26:00 UTC,2009-05-24 15:26:00 UTC,-73.988342,40.763468,-73.987528,40.762955,,1,0.07,CSH,2.5,0.0,,,0.0,0.0,2.5,
DDS,2009-04-03 14:24:28 UTC,2009-04-03 14:32:19 UTC,-73.137393,41.366138,-73.137393,41.366138,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,2009-02-28 18:23:00 UTC,2009-02-28 18:23:00 UTC,-73.781945,40.644845,-73.7819,40.64484,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,2009-01-14 06:51:00 UTC,2009-01-14 06:51:00 UTC,-73.98833,40.75929,-73.987358,40.760547,,1,0.13,CSH,2.5,0.0,,,0.0,0.0,2.5,
VTS,2009-11-28 19:19:00 UTC,2009-11-28 19:19:00 UTC,-73.988968,40.722453,-73.98899,40.722438,,1,0.0,CSH,2.5,0.0,0.0,,0.0,0.0,2.5,
CMT,2009-04-24 16:41:23 UTC,2009-04-24 16:41:50 UTC,-74.005664,40.706664,-74.006509,40.707598,,1,0.0,NOC,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-05-28 23:11:21 UTC,2009-05-28 23:11:25 UTC,-73.995873,40.725283,-73.996229,40.725374,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-04-01 11:58:34 UTC,2009-04-01 11:58:44 UTC,-73.983955,40.75477,-73.983968,40.754776,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-07-23 11:27:08 UTC,2009-07-23 11:27:53 UTC,-73.959471,40.771075,-73.959466,40.771075,,1,0.1,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-05-29 19:17:00 UTC,2009-05-29 19:24:36 UTC,-73.938787,40.805086,-73.947611,40.790461,,1,1.2,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-05-01 08:51:28 UTC,2009-05-01 08:51:35 UTC,-74.000216,40.758222,-74.000647,40.75757,,1,0.5,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-06-22 22:24:06 UTC,2009-06-22 22:24:15 UTC,-73.986794,40.733313,-73.986752,40.73342,,1,0.0,NOC,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-06-12 22:21:44 UTC,2009-06-12 22:21:48 UTC,-73.965719,40.729122,-73.965719,40.729122,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-05-17 20:02:49 UTC,2009-05-17 20:03:01 UTC,-73.97389,40.755288,-73.973833,40.75531,,1,0.0,NOC,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-09-04 02:06:44 UTC,2009-09-04 02:06:49 UTC,-74.008384,40.738609,-74.008384,40.738609,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-03-17 13:59:07 UTC,2009-03-17 13:59:24 UTC,-73.989945,40.719,-73.989726,40.718937,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
